id;nom;pays;region;localite;remontees;km_pistes;bas_m;sommet_m;lat;lon;site_officiel_connu;page_tarifs_trouvee;manque;raison;photo_url;photo_legende;forfait_jour_adulte;devise;periode;source;note
ro-bunloc;Bunloc;Roumanie;Brasov;;1;0;674;1175;45.59650;25.66261;https://www.facebook.com/FunBunloc;;photo et forfait;site injoignable (400);;;;;;;
ro-buscat;Buscat;Roumanie;Cluj;;1;2.3;1485;1671;46.53064;23.27663;https://buscat.ro/;;photo;site visité, rien d'exploitable dans ses métadonnées ni ses tableaux;;;;;;;
ro-buscat-baisoara;Buscat / Băișoara;Roumanie;Cluj;;1;1.2;1245;1487;46.53758;23.30439;https://www.buscat.ro/;https://buscat.ro/skipass/;photo et forfait;site visité, rien d'exploitable dans ses métadonnées ni ses tableaux;;;;;;;
ro-busteni;Buşteni;Roumanie;Prahova;Bușteni;1;1.4;973;1252;45.41781;25.51942;;;photo et forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
ro-campulung-moldovenesc;Campulung Moldovenesc;Roumanie;Suceava;;0;0;;;47.52578;25.54841;;;photo et forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
ro-casa-baraj;Casa Baraj;Roumanie;Caras-Severin;;2;1.1;608;726;45.21472;22.03086;https://casa-baraj.ro/;;forfait;site visité, rien d'exploitable dans ses métadonnées ni ses tableaux;;;;;;;
ro-clabucet;Clăbucet;Roumanie;Brasov;;3;7.1;1041;1447;45.49164;25.58544;;;photo;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
ro-feleacu-cluj-napoca;Feleacu (Cluj-Napoca);Roumanie;Cluj;;1;0.6;651;740;46.71850;23.64132;;;photo et forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
ro-gura-humorului;Gura Humorului;Roumanie;Suceava;;2;2.4;476;760;47.53671;25.88392;;;photo et forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
ro-harghita-bai;Harghita Băi;Roumanie;Harghita;Harghita-Băi;3;4.8;1236;1373;46.38552;25.64847;https://www.hargitafurdo.ro/;;forfait;site visité, rien d'exploitable dans ses métadonnées ni ses tableaux;;;;;;;
ro-havas-bucsin;Havas Bucsin;Roumanie;Harghita;;1;0;1359;1494;46.64201;25.30836;https://bucsin.ro;https://bucsin.ro/hu/arak.html;photo et forfait;site visité, rien d'exploitable dans ses métadonnées ni ses tableaux;;;;;;;
ro-havas-bucsin-466437m252933;Havas Bucsin;Roumanie;Harghita;;4;2.6;1189;1346;46.64370;25.29334;https://bucsin.ro;;photo;site visité, rien d'exploitable dans ses métadonnées ni ses tableaux;;;;;;;
ro-iasi;Iasi;Roumanie;Iasi;;0;0.4;53;124;47.18990;27.56869;;;photo et forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
ro-izvoare-ivofalu;Izvoare (Ivófalu);Roumanie;Maramureş County;;2;1;870;1042;47.75154;23.71552;;;photo;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
ro-izvorul-minunilor;Izvorul Minunilor;Roumanie;Bihor;;2;2.1;1087;1363;46.68535;22.61699;;;photo;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
ro-madarasi-hargita;Madarasi Hargita;Roumanie;Harghita;;4;3;1484;1676;46.43766;25.57686;https://www.madarasihargita.hu/;;photo;site visité, rien d'exploitable dans ses métadonnées ni ses tableaux;;;;;;;
ro-malini-valeni-village;Mălini - Valeni village;Roumanie;Suceava;;0;0;;;47.38835;26.00597;;;photo et forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
ro-nemira;Nemira;Roumanie;Bacau;Slănic-Moldova;1;0;480;726;46.20952;26.45218;;;photo;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
ro-parang;Parâng;Roumanie;Hunedoara;;8;5.6;1072;1768;45.39261;23.46528;https://www.skiparang.ro;;photo et forfait;site visité, rien d'exploitable dans ses métadonnées ni ses tableaux;;;;;;;
ro-partia-de-schi-cocos-bistrita;Pârtia de schi Cocoș Bistrița;Roumanie;Bistrita-Nasaud;;2;1.7;421;682;47.15253;24.56048;;;photo et forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
ro-partia-de-schi-rarau-rarau-ski-resort;Pârtia de schi Rarău, Rarău Ski Resort;Roumanie;Suceava;;1;2.8;777;1221;47.47502;25.56175;https://rarauskiresort.ro/;;forfait;site visité, rien d'exploitable dans ses métadonnées ni ses tableaux;;;;;;;
ro-partia-de-schi-veresvirag-veresvirag-sipalya;Pârtia de schi Veresvirág, Veresvirág sípálya;Roumanie;Harghita;;2;1.5;822;1096;46.64122;25.49733;;;photo et forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
ro-partia-oprea-valea-mare;Pârtia Oprea - Valea Mare;Roumanie;Covasna;;1;0;720;819;45.74334;26.04251;;;photo et forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
ro-partiile-marisel;Pârtiile Mărișel;Roumanie;Cluj;;3;3.2;918;1237;46.66785;23.07142;https://www.marisel-skibikeresort.com/;;photo;site refusé (robots.txt ou 429);;;;;;;
ro-piatra-neamt-karacsonyko-dealu-cozla;Piatra Neamt (Karácsonykő) - Dealu Cozla;Roumanie;Neamt;Piatra Neamţ;3;1;382;629;46.93677;26.36843;;;photo et forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
ro-poiana-brasov;Poiana Brașov;Roumanie;Brasov;Poiana Braşov;8;18.2;974;1772;45.57936;25.55508;https://www.schipoianabrasov.ro/;;forfait;site visité, rien d'exploitable dans ses métadonnées ni ses tableaux;;;;;;;
ro-ranca;Rânca;Roumanie;Gorj;Novaci;4;3.5;1538;1703;45.28402;23.69401;;;photo et forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
ro-rausor-rau-de-mori-retyezat-mountain;Rausor - Rau de Mori - Retyezat mountain;Roumanie;Hunedoara;;3;0.7;1249;1448;45.41326;22.84161;;;photo et forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
ro-semenic;Semenic;Roumanie;Caras-Severin;;4;10;1186;1428;45.19646;22.04843;;;photo et forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
ro-sinaia;Sinaia;Roumanie;Prahova;Sinaia;10;27.5;1024;2085;45.35763;25.50953;https://sinaiago.ro/;https://sinaiago.ro/partiile-de-schi-tarife/;forfait;site visité, rien d'exploitable dans ses métadonnées ni ses tableaux;;;;;;;
ro-ski-varsag;Ski Varság;Roumanie;Harghita;;1;0.8;972;1139;46.53206;25.38989;;;photo et forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
ro-ski-vidra;Ski Vidra;Roumanie;Vâlcea;;6;7.9;1322;1974;45.40351;23.70218;https://www.skividra.ro/;https://www.skividra.ro/tarife;forfait;site visité, rien d'exploitable dans ses métadonnées ni ses tableaux;;;;;;;
ro-skigyimes-gyimesi-bob-es-sipalya;SkiGyimes, Gyimesi Bob- és Sípálya;Roumanie;Harghita;;4;0.6;923;1061;46.51859;25.95847;https://skigyimes.ro/;;forfait;site visité, rien d'exploitable dans ses métadonnées ni ses tableaux;;;;;;;
ro-smart-ski-slopes;Smart Ski Slopes;Roumanie;Timis;Timișoara;0;0;;;45.72525;21.20132;;;photo et forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
ro-sovata-alunis;Sovata - Alunis;Roumanie;Mures;;1;0.9;938;1175;46.64624;25.15323;;;photo et forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
ro-straja;Straja;Roumanie;Hunedoara;;10;9.1;1087;1864;45.32311;23.24072;https://skistraja.ro/;;forfait;site visité, rien d'exploitable dans ses métadonnées ni ses tableaux;;;;;;;
ro-sugas-bai;Șugaș Băi;Roumanie;Covasna;;2;0.8;773;922;45.89587;25.70376;;;photo et forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
ro-suior;Șuior;Roumanie;Maramureş County;;3;4.6;681;1231;47.66719;23.77959;https://suior.ro/en/ski-area/;;photo et forfait;site visité, rien d'exploitable dans ses métadonnées ni ses tableaux;;;;;;;
ro-toplita;Toplița;Roumanie;Harghita;;3;2;734;865;46.90273;25.32981;;;photo;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
ro-vatra-dornei;Vatra Dornei;Roumanie;Suceava;Dorna Vatra;4;4.5;813;1257;47.33010;25.34515;;;photo et forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
ro-wolfsberg-ski;Wolfsberg Ski;Roumanie;Caras-Severin;;1;0.9;914;999;45.22492;22.08979;;;photo et forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
rs-avantura-park;Avantura park;Serbie;Zlatiborski upravni okrug;;2;2.3;966;1485;43.68920;19.66942;;;photo;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
rs-iver-ski-resort-skijaliste-iver;Скијалиште Ивер, Iver ski resort, Skijalište Iver;Serbie;Zlatiborski upravni okrug;;3;0;1238;1473;43.83505;19.46247;https://mecavnik.info/en/skijaliste-iver/skijaliste-iver/;;photo et forfait;site injoignable (404);;;;;;;
rs-kopaonik;Kopaonik;Serbie;Mitrovica;;27;56.8;1349;1974;43.29656;20.83615;https://www.skijalistasrbije.rs/;https://www.skijalistasrbije.rs/sr/ski-pass-informacije-kopaonik-stara-planina-zlatibor-brezovica;forfait;site visité, rien d'exploitable dans ses métadonnées ni ses tableaux;;;;;;;
rs-obudojevica;Obudojevica;Serbie;Zlatiborski upravni okrug;;4;0;947;991;43.72279;19.69223;;;photo et forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
rs-ski-center-stara-planina;Ski Center Stara planina;Serbie;Pirotski upravni okrug;;6;10.9;1233;1754;43.37125;22.60388;https://www.skijalistasrbije.rs/en/lifts-and-slopes-stara-planina;https://www.skijalistasrbije.rs/en/ski-pass;photo et forfait;site visité, rien d'exploitable dans ses métadonnées ni ses tableaux;;;;;;;
rs-ski-staza-aleksandar-club;Ski staza Aleksandar club;Serbie;Grad Beograd;Belgrade;1;0.3;141;168;44.77883;20.42790;;;photo et forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
rs-skijaliste-putevi-nova-varos;Skijalište Putevi Nova Varoš;Serbie;Zlatiborski upravni okrug;Nova Varoš;2;1.2;997;1196;43.45537;19.81299;;;photo et forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
rs-tornik;Tornik, Торник;Serbie;Zlatiborski upravni okrug;;3;5.8;1108;1486;43.66276;19.64232;https://www.skijalistasrbije.rs/en/lifts-and-slopes-tornik-zlatibor;https://www.skijalistasrbije.rs/en/ski-pass;photo et forfait;site visité, rien d'exploitable dans ses métadonnées ni ses tableaux;;;;;;;
rs-zari-ski-centre-ski-centar-zari;Ски центар Жари, Žari ski centre, Ski centar Žari;Serbie;Zlatiborski upravni okrug;;2;0;1241;1383;43.22286;19.96215;;;photo et forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
se-abisko;Abisko;Suède;Norrbotten;;1;2.1;401;902;68.36278;18.74618;;;forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
se-akersjons-skidbacke;Åkersjöns Skidbacke;Suède;Jamtland;;1;0;510;705;63.77835;14.01671;;;photo;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
se-alasens-skidbacke;Ålåsens Skidbacke;Suède;Jamtland;;1;0;451;502;63.86780;14.60544;;;photo;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
se-asbybacken;Asbybacken;Suède;Ostergotland;;2;0.6;156;224;57.90487;15.21271;;;photo;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
se-bjastabacken;Bjästabacken;Suède;Vasternorrland;;3;0;23;142;63.20750;18.47565;https://bjastaalpina.se/;;photo;site visité, rien d'exploitable dans ses métadonnées ni ses tableaux;;;;;;;
se-bjornrike;Björnrike;Suède;Jamtland;;15;21.7;480;948;62.45746;14.02176;;;photo et forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
se-blasjons-fjallanlaggning;Blåsjöns Fjällanläggning;Suède;Jamtland;;3;0;473;924;64.84654;14.11623;;;photo;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
se-borgafjallbackarna;Borgafjällbackarna;Suède;Vasterbotten County;;3;9.6;503;792;64.83794;15.04677;;;photo et forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
se-brantberget;Brantberget;Suède;Vasterbotten County;Umeå;2;0.5;37;83;63.84010;20.30878;;;photo;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
se-dackestupet;Dackestupet;Suède;Kalmar;;3;0;126;189;57.30457;15.57034;https://www.dackestupet.com;;photo;site visité, rien d'exploitable dans ses métadonnées ni ses tableaux;;;;;;;
se-edhsliften;Edhsliften;Suède;Jamtland;;0;0;;;63.48325;13.19259;;;photo;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
se-edsasdalen;Edsåsdalen;Suède;Jamtland;;5;9.6;478;961;63.31471;13.01474;;;photo et forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
se-fridabacken;Fridabacken;Suède;Vastmanland;;1;0;144;199;60.07866;15.89108;;;photo et forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
se-gopshusbacken;Gopshusbacken;Suède;Dalarna;;2;0;248;435;61.09384;14.24957;;;photo;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
se-graftavallen;Gräftåvallen;Suède;Jamtland;;2;4.1;657;765;63.00335;13.95754;;;photo;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
se-hallsta-ski;Hallsta Ski;Suède;Vasternorrland;;5;0.6;76;320;63.16104;17.23755;;;photo;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
se-hogfjallet;Högfjället;Suède;Dalarna;;14;10.6;694;886;61.14103;13.10573;https://www.skistar.com/en/ski-destinations/salen;https://www.skistar.com/en/winter/skipass/;forfait;site visité, rien d'exploitable dans ses métadonnées ni ses tableaux;;;;;;;
se-husa;Huså;Suède;Jamtland;;1;13.2;419;677;63.46475;13.06909;;;photo et forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
se-jarabacken;Järabacken;Suède;Jonkoping;;1;0;188;260;57.76662;14.23581;;;photo;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
se-kallviksbacken;Källviksbacken;Suède;Dalarna;;2;0.8;130;226;60.56967;15.62167;https://www.kallviksbacken.se/;;photo et forfait;site refusé (robots.txt ou 429);;;;;;;
se-kanisbacken;Kanisbacken;Suède;Norrbotten;;1;2.2;73;225;65.66540;20.95010;;;photo;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
se-kila-valley;Kila Valley;Suède;Sodermanland;;1;0;27;34;58.87212;16.87870;;;photo et forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
se-klimpfjallsbackarna;Klimpfjällsbackarna;Suède;Vasterbotten County;;3;12.3;591;808;65.07331;14.78555;;;photo;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
se-kolasen;Kolåsen;Suède;Jamtland;;1;0;471;511;63.75038;12.96549;;;photo et forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
se-lindvallen;Lindvallen;Suède;Dalarna;;39;30.1;567;859;61.15511;13.18657;https://www.skistar.com/en/ski-destinations/salen;https://www.skistar.com/en/winter/skipass/;forfait;site visité, rien d'exploitable dans ses métadonnées ni ses tableaux;;;;;;;
se-mattsundsbacken;Måttsundsbacken;Suède;Norrbotten;;3;0;24;136;65.55740;21.92319;https://mattsundsbacken.se/;;photo;site refusé (robots.txt ou 429);;;;;;;
se-mullsjo-alpin;Mullsjö Alpin;Suède;Jonkoping;;2;2;243;328;57.86780;13.76473;;;photo;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
se-nasfjallet;Näsfjället;Suède;Dalarna;;1;2.7;651;823;61.37638;12.92873;;;photo;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
se-nybroberget;Nybroberget;Suède;Dalarna;;4;2.9;156;325;60.40683;15.46576;https://borlangealpin.com/nybrobacken;;photo et forfait;site visité, rien d'exploitable dans ses métadonnées ni ses tableaux;;;;;;;
se-ombergsliden;Ombergsliden;Suède;Ostergotland;;2;0;138;198;58.35802;14.68426;https://ombergsliden.se/;;photo;site visité, rien d'exploitable dans ses métadonnées ni ses tableaux;;;;;;;
se-ormbergsbacken;Ormbergsbacken;Suède;Norrbotten;Luleå;1;0.2;30;68;65.60469;22.18815;https://www.lulea.se/uppleva--gora/friluftsliv-och-natur/ormberget.html;;photo;site refusé (robots.txt ou 429);;;;;;;
se-rodebybacken;Rödebybacken;Suède;Blekinge;Rödeby;2;0;36;90;56.26131;15.62789;;;photo et forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
se-ryssbergsbacken;Ryssbergsbacken;Suède;Sodermanland;;1;0.8;2;51;58.73684;16.96642;;;photo;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
se-skidbacke;Skidbacke;Suède;Norrbotten;;1;0;87;114;65.78736;21.76608;;;photo et forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
se-skidbacke-karlbergsskogen;Skidbacke Karlbergsskogen;Suède;Vastmanland;;0;0;;;59.50793;16.02019;;;photo et forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
se-skistar-hammarbybacken;Skistar Hammarbybacken;Suède;Stockholm;Stockholm;4;1;9;91;59.29991;18.11172;https://www.skistar.com/sv/vara-skidorter/hammarbybacken/vinter-i-hammarbybacken/;https://www.skistar.com/sv/hammarbybacken/planera/biljetter-och-priser/;forfait;site visité, rien d'exploitable dans ses métadonnées ni ses tableaux;;;;;;;
se-spokbacken;Spökbacken;Suède;Sodermanland;;1;0.6;29;74;58.95000;16.26887;http://www.spokbacken.se;;photo;site injoignable (pas de réponse);;;;;;;
se-storlien;Storlien;Suède;Jamtland;;9;4.2;589;782;63.41137;11.90839;https://www.storlienhogfjallshotell.se/en/activities-winter.html;https://www.storlienhogfjallshotell.se/skipass.html;forfait;site visité, rien d'exploitable dans ses métadonnées ni ses tableaux;;;;;;;
se-strutsabacken;Strutsabacken;Suède;Jonkoping;Jönköping;1;0;169;245;57.80549;14.28236;;;photo;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
se-sunnerstaasens-friluftsomrade;Sunnerstaåsens friluftsområde;Suède;Uppsala;Uppsala;2;0;3;39;59.79300;17.66226;;;photo;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
se-svanstein;Svanstein;Suède;Norrbotten;;4;12.2;86;334;66.65294;23.78986;https://www.svanstein.eu/;;photo;site visité, rien d'exploitable dans ses métadonnées ni ses tableaux;;;;;;;
se-svedjebacken;Svedjebacken;Suède;Jamtland;;1;0;301;378;63.02326;16.07899;;;photo;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
se-tandadalen;Tandådalen;Suède;Dalarna;;24;19.1;625;857;61.17644;13.02252;https://www.skistar.com/en/ski-destinations/salen;https://www.skistar.com/en/winter/skipass/;forfait;site visité, rien d'exploitable dans ses métadonnées ni ses tableaux;;;;;;;
se-tarmaby;Tärmaby;Suède;Vasterbotten County;;4;15.8;446;813;65.71919;15.27525;https://tarnabyalpint.se/;;photo et forfait;site visité, rien d'exploitable dans ses métadonnées ni ses tableaux;;;;;;;
se-tolvmannabacken;Tolvmannabacken;Suède;Ostergotland;;1;0;115;244;57.96666;15.61884;https://www.tolvmannabacken.se;;forfait;site visité, rien d'exploitable dans ses métadonnées ni ses tableaux;;;;;;;
se-trillevallen;Trillevallen;Suède;Jamtland;;9;16.2;663;994;63.26029;13.13079;;;photo;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
se-trollhojden;Trollhöjden;Suède;Halland;;1;0;67;133;57.12646;12.70389;;;photo et forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
se-trosabacken;Trosabacken;Suède;Sodermanland;;2;0;14;55;58.90746;17.53651;;;photo;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
se-ulricehamn-skicenter;Ulricehamn Skicenter;Suède;Vastra Gotaland;;8;2.8;179;287;57.82125;13.41010;https://www.ulricehamnskicenter.se;;photo;site injoignable (pas de réponse);;;;;;;
se-valadalen;Vålådalen;Suède;Jamtland;;1;0;604;751;63.13917;12.99548;;;photo;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
se-vasjobacken;Väsjöbacken;Suède;Stockholm;Stockholm;6;1.5;24;98;59.45352;17.97341;https://www.vasjobacken.com/;;photo;site refusé (robots.txt ou 429);;;;;;;
se-vreningebacken;Vreningebacken;Suède;Halland;Oskarström;1;0;27;63;56.79963;12.98418;https://www.vrenningebacken.com/;;photo;site visité, rien d'exploitable dans ses métadonnées ni ses tableaux;;;;;;;
se-yxbacken;Yxbacken;Suède;Ostergotland;;3;1.2;13;116;58.66879;16.13755;;;photo;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
si-celjska-koca;Celjska koca;Slovénie;Savinja;;3;0;649;792;46.19320;15.27739;https://celjska-koca.si/;;forfait;site refusé (robots.txt ou 429);;;;;;;
si-globoki-klanec;Globoki Klanec;Slovénie;Drava;;0;0;;;46.47567;16.09453;https://www.facebook.com/p/Smu%C4%8Di%C5%A1%C4%8De-Globoki-klanec-100054577173884;;photo et forfait;site injoignable (400);;;;;;;
si-izver;Izver;Slovénie;Southeast Slovenia;;1;0.3;534;592;45.75377;14.64156;;;forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
si-janina;Janina;Slovénie;Savinja;;1;0.4;245;358;46.23639;15.64461;;;photo;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
si-kranjska-gora;Kranjska Gora;Slovénie;Upper Carniola;Kranjska Gora;15;22;807;1568;46.47137;13.71495;https://ski-kranjska-gora.com;https://www.ski-kranjska-gora.com/sl/poletje/ceniki;forfait;site visité, rien d'exploitable dans ses métadonnées ni ses tableaux;;;;;;;
si-krvavec;Krvavec;Slovénie;Upper Carniola;;13;14.3;1474;1962;46.29639;14.52082;https://www.rtc-krvavec.si/;;forfait;site visité, rien d'exploitable dans ses métadonnées ni ses tableaux;;;;;;;
si-marela;Marela;Slovénie;Central Sava;;3;2.3;468;896;46.13235;14.94622;;;photo et forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
si-pokljuka;Pokljuka;Slovénie;Upper Carniola;;6;2.1;1262;1564;46.35007;13.94619;;;forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
si-sella-nevea-kanin-sella-nevea-canin-kanin-sella-nevea;Sella Nevea - Kanin, Sella Nevea - Canin, Kanin - Sella Nevea;Slovénie;Gorizia;;4;10.1;1107;2137;46.36607;13.48451;https://www.kanin.si/;;forfait;site injoignable (pas de réponse);;;;;;;
si-spanov-vrh;Španov vrh;Slovénie;Upper Carniola;;1;0;948;1328;46.46099;14.05930;;;forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
si-stari-vrh;Stari Vrh;Slovénie;Upper Carniola;;5;7.1;593;1183;46.17604;14.18718;https://www.starivrh.si/;https://starivrh.si/cenik/;forfait;site visité, rien d'exploitable dans ses métadonnées ni ses tableaux;;;;;;;
si-sviscaki;Sviščaki;Slovénie;Littoral–Inner Carniola;;2;0;1213;1304;45.57616;14.40055;;;photo et forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
si-velika-planina;Velika planina;Slovénie;Central Slovenia;;0;0;;;46.29870;14.65269;https://www.velikaplanina.si/;;photo;site refusé (robots.txt ou 429);;;;;;;
